"Accession","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100"
"A8MVX0-2",3529.794921875,1576.52941894531,NA,NA,NA,378.990295077054,200.707392658071,300.171863803682,147.7478446901,502.562098122398,551.644470214844,NA,NA,334.381833622094,NA,458.447054577712,9.83749072168511,192.608106248401,NA,NA,NA,142.638366076367,NA,325.071258646419,66.2792866369036,110.406954999526,NA,260.908853811921,401.009662707386,346.414082547905,NA,NA,148.901811940163,121.052736631041,285.570327427723,NA,NA,381.813330281863,NA,NA,NA,298.942406759991,NA,NA,NA,370.536788705871,80.6459061043498,NA,NA,NA,NA,475.425991845563,NA,NA,420.0135880472,293.024306112709,66.0640340720007,437.57808384626,473.770454094917,136.300942744233,13.8369327387349,NA,NA,NA,237.292543048291,NA,437.090358698229,244.871723532646,319.276205194863,28.4814540806692,159171.03125,112818.6328125,144502.328125,193.932281135103,172.378222569426,NA,NA,23.744516034248,309.334662112139,347.645660400391,393.775543212891,353.22998046875,NA,NA,NA,NA,341.600492507171,397.695990499034,NA,NA,NA,149.203079223633,NA,280.681365966797,NA,803.664245605469,143.353172869499,NA,NA,NA
"Q8IWY7",NA,NA,NA,29137.802734375,22849.69921875,21257.92578125,130.94289429879,NA,NA,260.296924229494,86.7207364668628,NA,3.47860062432287,NA,169.74114782491,84.5420872622331,349.062564964436,390.858375864381,194.440987012962,299.430527295884,217.782630651652,NA,NA,NA,476.846032252991,NA,347.286615937144,49.3674076103208,NA,456.455896917502,NA,14.3554499721416,NA,NA,1258.35144042969,NA,NA,2600.17700195313,NA,455.273728237886,NA,NA,NA,NA,NA,NA,172.190864878382,NA,12.331039067217,NA,NA,74771.4765625,49552.88671875,36730.23828125,NA,504.304379395204,440.766091456595,240.686563709929,390.769597190006,NA,NA,447.580292400849,18.7129335492702,NA,194.973310023827,172.661045915418,NA,NA,NA,NA,NA,NA,422.172080337483,NA,NA,10.1687743144173,NA,NA,NA,NA,3.63663946428714,NA,430.544259891291,189.198967174854,NA,363.98681640625,419.896270751953,350.126922607422,334.788055419922,423.202972412109,309.65087890625,179.425230355657,117.786164956351,273.847593251637,NA,202.716583611321,0.258829704985391,304.851668364575,NA,NA
"A0A024QZY3",NA,NA,NA,446.007206271614,NA,326.154392409128,444.521446640765,161.178968246666,23.9436240183775,3434.76318359375,334.489715811382,516.477540101277,NA,NA,NA,NA,NA,NA,NA,16.1992996939946,NA,NA,NA,NA,NA,197.522326675337,38.7465608293015,136.307599831692,169.843683624792,364.7588099103,463.044291212408,NA,NA,458.707959131031,423.407613549829,99.7218593247862,210.567459336828,NA,510.22848081272,143.216637102189,NA,NA,NA,NA,399.00860050257,NA,78.2001579365656,160.05225443928,90.7895026715958,271.058433721837,472.952026636033,2272.50244140625,2582.06762695313,2075.2734375,437.291121090706,189.110226018152,394.877368219725,1769.25366210938,NA,136.975599818234,NA,406.739509233292,NA,379.982413991062,152.131911474834,349.708491004574,500.704254792673,5.8949994427897,176.905194533098,208.183746156992,35295.98828125,43477.91796875,42661.98828125,488.725956401437,514.509241475031,NA,NA,101.217190561151,299.796544145011,105.252784729004,97.2410278320313,83.8392868041992,NA,174.554150774577,330.173455200877,28.8536070057026,62.7278373420958,NA,370.31258091451,264.374543152721,252.55415422599,491.174150358416,243.608448058653,61.0351416041659,25.852364549231,362.004299403669,218.74098136063,20.247229551428,45.8108474402736,NA
"Q9P281",NA,NA,NA,38586.673828125,29441.9189453125,16013.98046875,271.796316667338,515.222127726388,5.32124978064489,154.323529086669,272.570546250191,NA,33.641518377821,NA,286.708816338268,380.363319184046,238.151157622954,NA,NA,221.270970500771,NA,NA,480.090445142926,NA,118.564314046793,394.253744862771,515.71353856219,506.482250894783,NA,452.001624763871,30.1565454372779,NA,NA,479.372783981039,NA,NA,380.745105074144,286.800766950344,329.380008097795,NA,NA,286.485308917142,NA,469.089633168165,NA,36523.32421875,18590.90625,19205.162109375,231.573271544112,13800.611328125,415.889904320131,189.731033008123,NA,437.394749017943,NA,NA,277.878605543212,NA,204.970526549482,NA,431.492044776423,NA,NA,NA,NA,432.391549136571,NA,NA,NA,NA,97.2771369627924,NA,NA,4759.76220703125,NA,4616.8232421875,NA,100.732288436464,254.256139339716,NA,NA,NA,NA,NA,368.211953583351,234.793660778903,NA,NA,154.463989257813,NA,262.437957763672,NA,NA,343.105133056641,NA,NA,NA,473.263603647518,63.5709830171711,NA
"Q14203",NA,209.951070355397,NA,NA,24.782309205226,NA,129.063321217053,NA,NA,NA,NA,NA,NA,448.490211303904,NA,NA,499.319316040984,NA,NA,370.657292082353,166.755171309518,NA,453.676970393482,NA,NA,301.033214263869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.407655331163,499.327945347787,5.69354103696883,NA,NA,NA,NA,NA,427.750594125908,NA,NA,408.441328785159,NA,10.1128924668647,36.3532071808667,1773.13729858398,1118.00695800781,2119.96069335938,362.032245107923,325.28182210734,69.2476218584247,331.988901139793,NA,183.232145956593,303.862705170952,30.837512741802,324.83835316927,338.920748308205,450327.53125,411757.53125,382118.71875,854.674987792969,1035.37731933594,845.719543457031,NA,684.846801757813,554.592224121094,147243.5625,133877.40625,151352.308822632,70754.3515625,61155.8359375,51188.8984375,430.552365887071,53.3930702448222,NA,NA,NA,219.786790121899,NA,7804.13427734375,NA,460883.5,389803.625,409042.71875,78.5313215937695,62622.47265625,NA
"Q9H2G7",NA,NA,409.194575217689,468.296147337163,NA,NA,133.155044555664,NA,NA,216.35807800293,NA,55.2998967692369,NA,NA,NA,227.482773893021,111.73116280496,NA,NA,448.317358308255,278.417291914466,NA,NA,497.527306303071,293.385697516874,169.32730877153,457.150381597502,427.991180419922,NA,107.583925966979,NA,275.72140858084,213.844286043804,209.397415642926,480.079183063687,265.411490481714,NA,NA,422.607253755013,127.133022668309,422.844253862567,NA,476.226981090109,232.576770294443,NA,61.6271462766938,NA,NA,NA,405.77742842046,72.464895432023,NA,476.561395835202,NA,500.491184788132,NA,NA,2554.62182617188,161.378513614246,NA,NA,18.78751577829,474.696647317278,305.945466223228,NA,NA,301.735000730178,NA,98.344879402779,482.05819758447,NA,NA,NA,335.471740722656,393.9482421875,352.187133789063,162.581356952094,NA,37.3731173715465,72.3769759123567,NA,NA,NA,224.618304049298,NA,303.466319338979,NA,NA,1914.1806640625,1936.18957519531,2071.513671875,NA,90.2967071533203,84.052978515625,318.664340360678,NA,7.83802350206327,NA,NA,138.2828220419
"Q9UJX3",11420.283203125,31128.15625,64208.17578125,NA,467.794351972592,NA,NA,NA,122.949948465129,NA,177.176939636447,418.135763894141,75.8065976988807,10188.5556640625,NA,26.1946703501458,NA,56.1151128363502,483.096093263413,8515.2021484375,NA,223.60168476365,10048.853515625,NA,80.1840856991698,NA,NA,NA,NA,42.0632320309862,454.180389426114,NA,234.707220060671,NA,54.6172930890531,436.435422244347,197.254025210255,NA,456.178571968002,NA,225.45295136635,NA,318.288211167446,NA,NA,8327.005859375,7407.0869140625,189.669851849793,120.047285267376,16.990151784363,NA,232.856977569415,195.86492199688,NA,NA,427.553612788705,NA,42.0251958881084,NA,NA,53.965829924503,76.7256538496193,NA,NA,NA,NA,544.08056640625,NA,442.907745452231,102.997924804688,1106.85070800781,860.792297363281,718.427673339844,NA,NA,271.352025245059,NA,497.494988458658,NA,834.77880859375,765.6787109375,708.501892089844,174.869423518885,314.658264977019,311.802734375,188.325787029345,NA,NA,1790.32189941406,1474.18347167969,583.604675292969,NA,142.019395273921,NA,581.720275878906,561.875671386719,704.297546386719,302.446724175726,224.145256177957,391.835040038697
"Q9Y2I6",10648.748046875,2404.0625,6440.6025390625,NA,NA,NA,474.144865825905,NA,148.74531398733,420.160157250477,9.9080395588247,NA,310.174742351293,NA,211.953419295368,NA,NA,NA,NA,97.5670056436454,480.792346824798,NA,280.997857056045,NA,NA,NA,NA,NA,NA,38.7401380457601,NA,409.045433391278,NA,3249.35986328125,3055.86547851563,3979.1220703125,374.640938675036,NA,506.067881752994,27092.763671875,14995.064453125,12347.525390625,NA,505.285246275028,201.472944766269,180.741177979779,302.270199652203,NA,437.242157381001,490.093356246195,NA,138009.6875,133956.9375,133524.484375,28.0985779996132,196.730116445212,NA,86009.984375,96944.28125,77248.2890625,2344.869140625,3185.92309570313,2495.1884765625,59.6873310676712,316.307550589023,NA,466.278423049737,NA,NA,379.580763824465,1507.31567382813,1308.21923828125,1441.37121582031,NA,NA,NA,82.1480317912667,381.692694383278,NA,NA,NA,274.537353515625,NA,NA,292.410022840923,384.347817064829,229.11593017337,276.078040202569,178.589952136577,NA,215.672559154041,NA,NA,NA,NA,NA,494.470309438109,NA,NA,NA
"B3KWQ9",37395.64453125,26006.0029296875,31280.8369140625,268.396841783241,165.455278223755,330.152105345558,NA,9.86949644326456,292.360431980958,517.401504410797,416.303289530694,439.097246066366,47.9417683558577,303.301926699581,112.951085760809,NA,NA,NA,NA,4.34774616770384,397.526513488818,151.953183695717,223.025054107305,45.9216434214689,NA,461.742621120224,NA,NA,NA,NA,NA,NA,NA,187.562696685609,NA,271.45604480839,8171.958984375,4317.52099609375,NA,321.225153778777,395.800247300301,NA,164.91863753387,NA,10.8127047774336,NA,NA,84.8760717643358,NA,NA,NA,293.539972487079,461.62437303998,NA,NA,NA,430.757245057482,NA,240.677007958656,450.741815801824,NA,358.113020958453,NA,NA,297.530834817473,NA,210.169281005859,225.792179991943,479.463871323566,NA,141.63925181072,NA,424.29792075504,474.999856314397,NA,NA,2773.55712890625,2368.32397460938,3372.046875,133.074787285175,206.445361033999,449.155202252059,NA,328.505406274535,117.926525226821,463.818542480469,354.043487548828,421.205078125,424.104187011719,NA,NA,NA,273.17170668719,NA,82.9899926340286,40.9855666506314,85.6356987427694,NA,NA,67.2075911360477
"Q9ULI2",NA,NA,82.7445656940801,378.100668999141,376.746229937028,444.963207314474,145.997220213002,71.305290222168,445.389195679543,NA,NA,328.689124267215,NA,128.807678222656,500.438042698895,NA,NA,NA,NA,NA,269.65825202377,100.912558918083,291.673531316986,4716.18115234375,NA,6698.33984375,5051.12158203125,6637.69970703125,7249.00830078125,3407.876953125,470.383126828163,428.413408322889,NA,NA,265.785001667529,491.528510466591,373.459540923085,NA,NA,214.704764520659,NA,NA,NA,515.239073612039,394.66909926706,NA,98.9214604389761,76.2468380596657,26.4410076382721,217.805313352555,NA,492.295885812665,NA,5.98797803910194,368.561364384329,5.64527346163228,NA,NA,412.886325722889,226.388805631518,281.187253772096,117.212022447864,459.929452867124,NA,NA,NA,NA,185.122076578579,333.069343554087,NA,422.297964474399,NA,142.640141388441,470.397702565088,320.174125583067,394.587391100695,9687.03125,9964.63671875,9757.232421875,0.961449305681025,NA,500.441271034131,NA,NA,NA,NA,300.658440184776,NA,NA,398.820218337007,308.424727838941,317.802776533855,NA,NA,NA,NA,302.293897992817,92.4969006173152,331.651881821031,NA
"D6RFZ2",3271.94189453125,NA,8494.2021484375,NA,NA,422.971794465251,68.9838682614404,NA,154.553947021084,21.9092432154813,NA,474.094066049701,369.603716194607,177.977551525819,451.00389586855,NA,136.246146972797,NA,9917.765625,NA,13056.095703125,376.0926291123,3.75286280044601,9041.841796875,4544.72900390625,NA,345.721866234815,NA,NA,280.38174969921,NA,269.258420133034,94.2071638240172,NA,NA,871.740112304688,167.056642149161,25.6985886850998,103.22088214971,NA,NA,323.994365403976,524.649658203125,585.127380371094,485.476043701172,110.475512858485,389.635419907245,472.425502042019,NA,NA,NA,350.23260793219,467.356265731352,369.894107460336,314.564586252522,279.607282423746,NA,NA,NA,1003.521484375,2681.46264648438,2050.61560058594,1455.56433105469,NA,511.456145358823,NA,2724.66845703125,77.9150299162384,NA,NA,NA,46.1937144444732,196.756003155375,NA,NA,405.822061501496,300.569590226823,NA,NA,159.800099007269,NA,NA,367.734335696384,460.548740391344,NA,NA,141.698685250619,30.7508426816661,NA,NA,NA,NA,334.416896307862,159.754058837891,NA,367.91840308752,476.903235932875,97.2276368713906,NA,31.5835454940425
"O96009",317.424933509123,252.387201913106,NA,480.844018342285,NA,453.423343300497,40.9539616420028,NA,415.89639632983,NA,459.603363037109,582.223266601563,394.48095703125,NA,443.014028904557,NA,283.022559146521,126.464501549189,NA,384.721557471523,NA,NA,NA,101.303743832402,NA,229.036857684034,232.279632503964,NA,NA,NA,NA,144.728495236515,434.268499732976,NA,344.331389995638,254.729703865719,NA,NA,NA,NA,494.868171166922,NA,NA,NA,NA,1482.55065917969,816.782653808594,27.6298108947442,NA,NA,NA,453.106680828972,115.992219669593,NA,NA,82.9524312712495,NA,255.259380428351,388.310691211281,NA,161.932338971616,NA,459.149079825855,NA,NA,295.817811036198,468.563792727068,158.455914251293,283.53153708802,14633.6875,NA,NA,244.240257771821,45.7899433191134,437.320109060117,392.347732713907,NA,389.711776843215,254.452278465676,268.234331562822,NA,NA,NA,NA,458.636466542882,4633.060546875,3578.740234375,3620.62280273438,13282.3505859375,13727.33984375,12039.384765625,236.279191188874,NA,NA,NA,NA,NA,NA,NA,NA
"B2RB94",12054.7431640625,11610.4619140625,11942.1259765625,NA,347.906145631891,NA,NA,NA,480.714492449583,NA,1571.73693847656,256.521026611328,1032.10290527344,NA,NA,213.383852582272,485.077854682972,NA,478.191289893385,328.563180465096,311.583845630938,248.579500861536,NA,451.616420892753,45.887294660708,14.0779097196099,NA,498.640014648438,2280.369140625,287.962877229761,200.223798931968,107.446047188005,NA,196.547875922694,492.456895810269,474.202011534934,NA,191.493670038942,NA,250.88938192376,456.96384953731,413.057995580571,400.151587903113,NA,NA,NA,NA,23.0626283364917,192.383860092194,94.3828531557328,NA,NA,386.925163916227,NA,NA,273.497568734146,NA,90.170216478648,NA,58.4045329700518,NA,NA,501.332833023962,51678.34375,58030.484375,52592.55078125,NA,321.098488427093,NA,115.519821166992,NA,345.819122314453,234.50287581966,276.259099281466,89.7634328051835,NA,NA,153.077062619333,NA,NA,274.907488083688,253.346249361577,NA,NA,NA,NA,505.894537638905,NA,199.546617886783,230.675022452683,NA,90.3142537231068,158.634169428757,NA,432.790966759584,245.186523191203,NA,85.4408821752894,4.20845805550324,NA
"A0A087X0X3",17179.75390625,282.403511009259,16222.77734375,NA,NA,361.632935923087,313.603493848832,409.310432575001,92.9255676269531,49.6812440328835,NA,388.069455842563,NA,NA,NA,85.9564382961107,115.349263576848,503.100266507717,NA,458.857052789591,452.064531372077,515.692012857908,NA,NA,NA,NA,NA,NA,NA,NA,401.268669108508,370.304178892189,119.0651311683,182.979881118206,289.259232641025,NA,2.8705314894069,NA,390.106464334855,NA,287.865190165507,25.1667279887843,NA,NA,NA,129606.0234375,53000.01171875,59369.42578125,NA,NA,NA,318.517132751839,NA,NA,NA,NA,NA,5.78815661406458,446.098981155752,NA,NA,284.921029759045,NA,427.025059214738,96.8215707536755,501.670887830494,302.286409223268,481.047840119445,205.583296527781,94.5476379394531,2626.732421875,2026.62805175781,2007.662109375,0.685718010104168,62.7853003780216,NA,NA,1275.77453613281,455.483087986632,NA,NA,389.923689609086,99.6921937377942,201.702834185596,NA,123.478736221989,24.6284146158139,497.897190135045,73.1437238661208,480.061429942947,209.083181290982,NA,365.858937363436,169.429995247227,NA,NA,NA,NA,NA,NA
"A0A384DVK4",229.690758771171,220.956472556919,293.035470282925,1450424.875,1424858.375,1372190,NA,290.579374861995,NA,NA,NA,NA,NA,NA,NA,110.925905743591,367.301807516839,NA,351.281641397952,NA,NA,192.55203160842,310.84309706138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.417819871045,NA,NA,347059.34375,222817.21875,445825.09375,2591.6328125,3162.7939453125,2962.21704101563,NA,NA,65.6530354695294,447.783567751259,36.0404159280546,NA,NA,518.537185063017,419.823652892031,NA,NA,NA,205.732560105091,NA,354.173757772744,NA,NA,95.5330370510515,NA,NA,194.681005235759,95.3196440314495,NA,297.935823088755,NA,NA,NA,NA,NA,214.329691268381,54449.5390625,NA,NA,451.184583643511,18194.7578125,353.57552226193,264.186881931601,3511.15576171875,2608.61303710938,2382.37841796875,1712.03674316406,1389.68090820313,1431.87426757813,NA,NA,NA,NA,270.361340232302,NA,368.694715385315,457.103731396939,906.523193359375,6434.43994140625,6544.607421875,5895.345703125,NA,NA,992.530090332031
"A8K7A0",NA,9219.755859375,472.41865264623,385.156842957972,NA,NA,NA,NA,NA,NA,454.168558772594,313.168345483425,46.9739729963275,304.442697289759,259.411292089393,NA,557.973449707031,494.846004273509,459.483738677871,309.618530273438,NA,NA,1952.84362792969,183.676715856824,272.87684972917,NA,319.588711192336,NA,268.440953368624,50.5354909453038,NA,NA,93.2277762297267,NA,305.045976749125,NA,325.809492684722,43.7925584513592,226.823843138253,61.9031974406879,429.944385826372,NA,16.9214639448212,NA,443.056012511741,130.668223664132,174.804054420069,159.088664568827,107.137590799728,53.9615220484872,193.172187122155,NA,NA,NA,NA,NA,NA,NA,35.9863258519421,292.813533399993,247.918735492567,NA,NA,439.346698047487,NA,512.197677563644,239.886216864762,NA,251.563350487952,264.575920229909,35102.2578125,25523.322265625,28243.46484375,2058.9814453125,1823.75952148438,1779.21472167969,205.613877667015,1584.04260253906,1333.12414550781,420.29750896666,NA,NA,NA,202.558950325297,NA,270.109195934568,285.325835282952,416.611327778456,292.621606782545,NA,341.730621337891,NA,36.7436256408691,NA,160.326139744329,461.370421237588,NA,31.787472804786,196.922216128054,NA
"Q10713",481.499245134545,320.887331702842,NA,14.4667244852028,NA,NA,NA,103.508831499035,66.6164917286581,64.8737950989062,NA,290.808258056641,NA,NA,NA,NA,NA,95.1266479492188,266.095683579954,397.683719436445,NA,115.676398804186,459.839544063624,17.6618582749322,310.131954413613,NA,NA,NA,NA,NA,50152.375,30698.986328125,27267.0234375,115539.4921875,126567.859375,119474.2265625,346380.25,229559.171875,459907.3125,226.017385390328,410.472084291635,263.768327269819,227.23009067207,228.039951757021,NA,781.171447753906,305.415934285173,2185.05786132813,392.327035181997,12403.4619140625,157.573426334226,182.455226477621,508.338621111238,NA,475.31846740544,422.330060964542,NA,1157.88232421875,NA,1547.59045410156,NA,NA,299.120188730678,NA,219.572189154256,262.037782977376,NA,NA,NA,68.0685211562491,NA,NA,318.429311383245,68.1229733384168,NA,NA,62.5240855172414,NA,429.910535082462,1508.66802978516,1514.31512451172,675.243103027344,68.7881955648711,488.482296180805,278.380478968747,298.318700622108,NA,483.033159545662,151.043767892553,NA,NA,NA,283.721142813817,296.76124157181,NA,182.592426186717,2920.03051757813,4649.693359375,NA,18.0667188651015
"A0A096LNH6",NA,NA,387.687744866786,NA,NA,NA,303.434788276473,458.297812300758,278.493532424625,322.659676492021,288.331970214844,236.418106079102,61.7226051542553,515.494212667239,NA,NA,NA,38.6404934061568,NA,381.93161152289,12.8299763112654,NA,209.430487350514,313.508721423659,NA,NA,NA,NA,16.4436876364548,NA,NA,NA,132.328817223756,419.028054695023,NA,NA,NA,278.652118901588,NA,NA,NA,426.636122456196,8.73087852033512,NA,NA,62520.26953125,NA,NA,156.13679440162,NA,38.094348037443,291.942908450055,NA,NA,NA,NA,NA,NA,331.074026878304,122.059389528435,388.998036883263,306.168479379271,16.9630416349907,NA,NA,533.615356445313,NA,NA,NA,85.6984269604923,38173.0625,NA,391.461272401434,1067.39050292969,1179.24963378906,921.896484375,28560.1962890625,24552.7788085938,20354.482421875,246.143817717178,NA,NA,NA,133.514640729831,477.433422130734,5604.5048828125,4925.388671875,5208.0615234375,497.137997030345,225.237306560229,12.7014890529776,NA,252.112487792969,862.436218261719,NA,320.599140909138,250.281938728856,266.925375538572,313.708628050121,3007.25366210938
